Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTime_flag,perf_rating_s,job_involve_s,job_sat_s,env_sat_s,rel_sat_s,Performance_Score,years_in_role_s,train_last_year_s,Efficiency_Score,worklife_s,Mentor_Feedback_Score,monthly_income_s,Engagement_Score,Composite_Score,Composite_Rank
46,No,Travel_Rarely,563,Sales,1,4,Life Sciences,1,1602,4,Male,56,4,4,Manager,1,Single,17567,3156,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12,0,0.0,100.0,0.0,100.0,33.333333333333336,33.33,0.0,83.33333333333333,33.33,0.0,56.67,87.19325961032122,84.88,44.56,471
28,Yes,Travel_Rarely,329,Research & Development,24,3,Medical,1,1604,3,Male,51,3,1,Laboratory Technician,2,Married,2408,7324,1,Y,Yes,17,3,3,80,3,1,3,3,1,1,0,0,1,0.0,66.66666666666667,33.333333333333336,66.66666666666667,66.66666666666667,31.67,5.555555555555555,50.0,23.33,66.66666666666667,66.67,7.367035281727225,46.28,37.44,886
22,No,Non-Travel,457,Research & Development,26,2,Other,1,1605,2,Female,85,2,1,Research Scientist,3,Married,2814,10293,1,Y,Yes,14,3,2,80,0,4,2,2,4,2,1,3,1,0.0,33.333333333333336,66.66666666666667,33.333333333333336,33.333333333333336,23.33,11.11111111111111,33.333333333333336,20.0,33.333333333333336,33.33,9.505002632964718,30.47,25.24,1379
50,No,Travel_Frequently,1234,Research & Development,20,5,Medical,1,1606,2,Male,41,3,4,Healthcare Representative,3,Married,11245,20689,2,Y,Yes,15,3,3,80,1,32,3,3,30,8,12,13,1,0.0,66.66666666666667,66.66666666666667,33.333333333333336,66.66666666666667,33.33,44.44444444444444,50.0,46.67,66.66666666666667,51.67,53.90205371248025,64.89,43.48,533
32,No,Travel_Rarely,634,Research & Development,5,4,Other,1,1607,2,Female,35,4,1,Research Scientist,4,Married,3312,18783,3,Y,No,17,3,4,80,2,6,3,3,3,2,0,2,0,0.0,100.0,100.0,33.333333333333336,100.0,48.33,11.11111111111111,50.0,26.67,66.66666666666667,63.33,12.127435492364402,54.85,47.23,366
44,No,Travel_Rarely,1313,Research & Development,7,3,Medical,1,1608,2,Female,31,3,5,Research Director,4,Divorced,19049,3549,0,Y,Yes,14,3,4,80,1,23,4,2,22,7,1,10,1,0.0,66.66666666666667,100.0,33.333333333333336,100.0,41.67,38.888888888888886,66.66666666666667,50.0,33.333333333333336,56.67,94.99736703528173,81.33,51.53,234
30,No,Travel_Rarely,241,Research & Development,7,3,Medical,1,1609,2,Male,48,2,1,Research Scientist,2,Married,2141,5348,1,Y,No,12,3,2,80,1,6,3,2,6,4,1,1,0,0.0,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,18.33,22.22222222222222,50.0,33.33,33.333333333333336,33.33,5.961032122169563,19.05,23.69,1411
45,No,Travel_Rarely,1015,Research & Development,5,5,Medical,1,1611,3,Female,50,1,2,Laboratory Technician,1,Single,5769,23447,1,Y,Yes,14,3,1,80,0,10,3,3,10,7,1,4,1,0.0,0.0,0.0,66.66666666666667,0.0,6.67,38.888888888888886,50.0,43.33,66.66666666666667,43.33,25.06582411795682,20.03,21.5,1430
45,No,Non-Travel,336,Sales,26,3,Marketing,1,1612,1,Male,52,2,2,Sales Executive,1,Married,4385,24162,1,Y,No,15,3,1,80,1,10,2,3,10,7,4,5,0,0.0,33.333333333333336,0.0,0.0,0.0,6.67,38.888888888888886,33.333333333333336,36.67,66.66666666666667,13.33,17.77777777777778,23.78,16.23,1456
31,No,Travel_Frequently,715,Sales,2,4,Other,1,1613,4,Male,54,3,2,Sales Executive,1,Single,5332,21602,7,Y,No,13,3,4,80,0,10,3,3,5,2,0,3,0,0.0,66.66666666666667,0.0,100.0,100.0,33.33,11.11111111111111,50.0,26.67,66.66666666666667,93.33,22.764612954186415,42.44,42.37,589
36,No,Travel_Rarely,559,Research & Development,12,4,Life Sciences,1,1614,3,Female,76,3,2,Manufacturing Director,3,Married,4663,12421,9,Y,Yes,12,3,2,80,2,7,2,3,3,2,1,1,1,0.0,66.66666666666667,66.66666666666667,66.66666666666667,33.333333333333336,33.33,11.11111111111111,33.333333333333336,20.0,66.66666666666667,55.0,19.24170616113744,51.03,36.57,923
34,No,Travel_Frequently,426,Research & Development,10,4,Life Sciences,1,1615,3,Male,42,4,2,Manufacturing Director,4,Divorced,4724,17000,1,Y,No,13,3,1,80,1,9,3,3,9,7,7,2,0,0.0,100.0,100.0,66.66666666666667,0.0,41.67,38.888888888888886,50.0,43.33,66.66666666666667,43.33,19.56292785676672,57.83,44.67,466
49,No,Travel_Rarely,722,Research & Development,25,4,Life Sciences,1,1617,3,Female,84,3,1,Laboratory Technician,1,Married,3211,22102,1,Y,No,14,3,4,80,1,10,3,2,9,6,1,4,0,0.0,66.66666666666667,0.0,66.66666666666667,100.0,30.0,33.333333333333336,50.0,40.0,33.333333333333336,71.67,11.595576619273302,37.97,39.45,758
39,No,Travel_Rarely,1387,Research & Development,10,5,Medical,1,1618,2,Male,76,3,2,Manufacturing Director,1,Married,5377,3835,2,Y,No,13,3,4,80,3,10,3,3,7,7,7,7,0,0.0,66.66666666666667,0.0,33.333333333333336,100.0,26.67,38.888888888888886,50.0,43.33,66.66666666666667,63.33,23.001579778830962,42.53,37.88,862
27,No,Travel_Rarely,1302,Research & Development,19,3,Other,1,1619,4,Male,67,2,1,Laboratory Technician,1,Divorced,4066,16290,1,Y,No,11,3,1,80,2,7,3,3,7,7,0,7,0,0.0,33.333333333333336,0.0,100.0,0.0,16.67,38.888888888888886,50.0,43.33,66.66666666666667,58.33,16.097946287519747,23.11,29.22,1264
35,No,Travel_Rarely,819,Research & Development,18,5,Life Sciences,1,1621,2,Male,48,4,2,Research Scientist,1,Married,5208,26312,1,Y,No,11,3,4,80,0,16,2,3,16,15,1,10,0,0.0,100.0,0.0,33.333333333333336,100.0,33.33,83.33333333333333,33.333333333333336,63.33,66.66666666666667,63.33,22.111637704054765,58.84,47.66,348
28,No,Travel_Rarely,580,Research & Development,27,3,Medical,1,1622,2,Female,39,1,2,Manufacturing Director,1,Divorced,4877,20460,0,Y,No,21,4,2,80,1,6,5,2,5,3,0,0,0,100.0,0.0,0.0,33.333333333333336,33.333333333333336,51.67,16.666666666666668,83.33333333333333,43.33,33.333333333333336,33.33,20.368615060558188,8.15,40.72,684
21,No,Travel_Rarely,546,Research & Development,5,1,Medical,1,1623,3,Male,97,3,1,Research Scientist,4,Single,3117,26009,1,Y,No,18,3,3,80,0,3,2,3,2,2,2,2,0,0.0,66.66666666666667,100.0,66.66666666666667,66.66666666666667,41.67,11.11111111111111,33.333333333333336,20.0,66.66666666666667,66.67,11.10057925223802,37.77,40.5,696
18,Yes,Travel_Frequently,544,Sales,3,2,Medical,1,1624,2,Female,70,3,1,Sales Representative,4,Single,1569,18420,1,Y,Yes,12,3,3,80,0,0,2,4,0,0,0,0,1,0.0,66.66666666666667,100.0,33.333333333333336,66.66666666666667,38.33,0.0,33.333333333333336,13.33,100.0,58.33,2.9489204844655084,44.51,37.26,893
47,No,Travel_Rarely,1176,Human Resources,26,4,Life Sciences,1,1625,4,Female,98,3,5,Manager,3,Married,19658,5220,3,Y,No,11,3,3,80,1,27,2,3,5,2,1,0,0,0.0,66.66666666666667,66.66666666666667,100.0,66.66666666666667,40.0,11.11111111111111,33.333333333333336,20.0,66.66666666666667,81.67,98.20431806213797,72.62,47.14,373
39,No,Travel_Rarely,170,Research & Development,3,2,Medical,1,1627,3,Male,76,2,2,Laboratory Technician,3,Divorced,3069,10302,0,Y,No,15,3,4,80,1,11,3,3,10,8,0,7,0,0.0,33.333333333333336,66.66666666666667,66.66666666666667,100.0,33.33,44.44444444444444,50.0,46.67,66.66666666666667,78.33,10.847814639283834,21.01,40.9,673
40,No,Travel_Rarely,884,Research & Development,15,3,Life Sciences,1,1628,1,Female,80,2,3,Manufacturing Director,3,Married,10435,25800,1,Y,No,13,3,4,80,2,18,2,3,18,15,14,12,0,0.0,33.333333333333336,66.66666666666667,0.0,100.0,26.67,83.33333333333333,33.333333333333336,63.33,66.66666666666667,48.33,49.636650868878355,36.52,38.73,805
35,No,Non-Travel,208,Research & Development,8,4,Life Sciences,1,1630,3,Female,52,3,2,Healthcare Representative,3,Married,4148,12250,1,Y,No,12,3,4,80,1,15,5,3,14,11,2,9,0,0.0,66.66666666666667,66.66666666666667,66.66666666666667,100.0,40.0,61.111111111111114,83.33333333333333,70.0,66.66666666666667,78.33,16.529752501316484,39.95,51.74,229
37,No,Travel_Rarely,671,Research & Development,19,3,Life Sciences,1,1631,3,Male,85,3,2,Manufacturing Director,3,Married,5768,26493,3,Y,No,17,3,1,80,3,9,2,2,4,3,0,2,0,0.0,66.66666666666667,66.66666666666667,66.66666666666667,0.0,30.0,16.666666666666668,33.333333333333336,23.33,33.333333333333336,36.67,25.060558188520275,43.36,31.67,1163
39,No,Travel_Frequently,711,Research & Development,4,3,Medical,1,1633,1,Female,81,3,2,Manufacturing Director,3,Single,5042,3140,0,Y,No,13,3,4,80,0,10,2,1,9,2,3,8,0,0.0,66.66666666666667,66.66666666666667,0.0,100.0,33.33,11.11111111111111,33.333333333333336,20.0,0.0,35.0,21.237493417588205,41.83,32.19,1136
45,No,Travel_Rarely,1329,Research & Development,2,2,Other,1,1635,4,Female,59,2,2,Manufacturing Director,4,Divorced,5770,5388,1,Y,No,19,3,1,80,2,10,3,3,10,7,3,9,0,0.0,33.333333333333336,100.0,100.0,0.0,31.67,38.888888888888886,50.0,43.33,66.66666666666667,58.33,25.071090047393366,26.7,37.25,895
38,No,Travel_Rarely,397,Research & Development,2,2,Medical,1,1638,4,Female,54,2,3,Manufacturing Director,3,Married,7756,14199,3,Y,Yes,19,3,4,80,1,10,6,4,5,4,0,2,1,0.0,33.333333333333336,66.66666666666667,100.0,100.0,36.67,22.22222222222222,100.0,53.33,100.0,100.0,35.52922590837283,40.88,50.13,267
35,Yes,Travel_Rarely,737,Sales,10,3,Medical,1,1639,4,Male,55,2,3,Sales Executive,1,Married,10306,21530,9,Y,No,17,3,3,80,0,15,3,3,13,12,6,0,0,0.0,33.333333333333336,0.0,100.0,66.66666666666667,23.33,66.66666666666667,50.0,60.0,66.66666666666667,81.67,48.95734597156398,36.25,41.35,648
37,No,Travel_Rarely,1470,Research & Development,10,3,Medical,1,1640,2,Female,71,3,1,Research Scientist,2,Married,3936,9953,1,Y,No,11,3,1,80,1,8,2,1,8,4,7,7,0,0.0,66.66666666666667,33.333333333333336,33.333333333333336,0.0,21.67,22.22222222222222,33.333333333333336,26.67,0.0,15.0,15.413375460768826,39.5,24.34,1396
40,No,Travel_Rarely,448,Research & Development,16,3,Life Sciences,1,1641,3,Female,84,3,3,Manufacturing Director,4,Single,7945,19948,6,Y,Yes,15,3,4,80,0,18,2,2,4,2,3,3,1,0.0,66.66666666666667,100.0,66.66666666666667,100.0,45.0,11.11111111111111,33.333333333333336,20.0,33.333333333333336,71.67,36.52448657187994,57.94,45.94,412
44,No,Travel_Frequently,602,Human Resources,1,5,Human Resources,1,1642,1,Male,37,3,2,Human Resources,4,Married,5743,10503,4,Y,Yes,11,3,3,80,0,14,3,3,10,7,0,2,1,0.0,66.66666666666667,100.0,0.0,66.66666666666667,35.0,38.888888888888886,50.0,43.33,66.66666666666667,36.67,24.928909952606634,53.3,39.66,747
48,No,Travel_Frequently,365,Research & Development,4,5,Medical,1,1644,3,Male,89,2,4,Manager,4,Married,15202,5602,2,Y,No,25,4,2,80,1,23,3,3,2,2,2,2,0,100.0,33.333333333333336,100.0,66.66666666666667,33.333333333333336,76.67,11.11111111111111,50.0,26.67,66.66666666666667,55.0,74.739336492891,46.56,58.9,125
35,Yes,Travel_Rarely,763,Sales,15,2,Medical,1,1645,1,Male,59,1,2,Sales Executive,4,Divorced,5440,22098,6,Y,Yes,14,3,4,80,2,7,2,2,2,2,2,2,1,0.0,0.0,100.0,0.0,100.0,25.0,11.11111111111111,33.333333333333336,20.0,33.333333333333336,41.67,23.333333333333332,19.33,25.65,1373
24,No,Travel_Frequently,567,Research & Development,2,1,Technical Degree,1,1646,1,Female,32,3,1,Research Scientist,4,Single,3760,17218,1,Y,Yes,13,3,3,80,0,6,2,3,6,3,1,3,1,0.0,66.66666666666667,100.0,0.0,66.66666666666667,35.0,16.666666666666668,33.333333333333336,23.33,66.66666666666667,36.67,14.48657187993681,49.13,35.04,1000
27,No,Travel_Rarely,486,Research & Development,8,3,Medical,1,1647,2,Female,86,4,1,Research Scientist,3,Married,3517,22490,7,Y,No,17,3,1,80,0,5,0,3,3,2,0,2,0,0.0,100.0,66.66666666666667,33.333333333333336,0.0,33.33,11.11111111111111,0.0,6.67,66.66666666666667,28.33,13.20695102685624,55.28,30.54,1225
27,No,Travel_Frequently,591,Research & Development,2,3,Medical,1,1648,4,Male,87,3,1,Research Scientist,4,Single,2580,6297,2,Y,No,13,3,3,80,0,6,0,2,4,2,1,2,0,0.0,66.66666666666667,100.0,100.0,66.66666666666667,45.0,11.11111111111111,0.0,6.67,33.333333333333336,75.0,8.272775144813059,36.64,40.58,691
40,Yes,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1649,1,Male,73,3,1,Laboratory Technician,1,Single,2166,3339,3,Y,Yes,14,3,2,80,0,10,3,1,4,2,0,3,1,0.0,66.66666666666667,0.0,0.0,33.333333333333336,16.67,11.11111111111111,50.0,26.67,0.0,11.67,6.092680358083202,45.77,22.28,1426
29,No,Travel_Rarely,469,Sales,10,3,Medical,1,1650,3,Male,42,2,2,Sales Executive,3,Single,5869,23413,9,Y,No,11,3,3,80,0,8,2,3,5,2,1,4,0,0.0,33.333333333333336,66.66666666666667,66.66666666666667,66.66666666666667,30.0,11.11111111111111,33.333333333333336,20.0,66.66666666666667,66.67,25.592417061611375,26.9,33.04,1101
36,No,Travel_Rarely,711,Research & Development,5,4,Life Sciences,1,1651,2,Female,42,3,3,Healthcare Representative,1,Married,8008,22792,4,Y,No,12,3,3,80,2,9,6,3,3,2,0,2,0,0.0,66.66666666666667,0.0,33.333333333333336,66.66666666666667,23.33,11.11111111111111,100.0,46.67,66.66666666666667,51.67,36.8562401263823,48.08,35.96,957
25,No,Travel_Frequently,772,Research & Development,2,1,Life Sciences,1,1653,4,Male,77,4,2,Manufacturing Director,3,Divorced,5206,4973,1,Y,No,17,3,3,80,2,7,6,3,7,7,0,7,0,0.0,100.0,66.66666666666667,100.0,66.66666666666667,46.67,38.888888888888886,100.0,63.33,66.66666666666667,81.67,22.101105845181674,58.84,57.08,148
39,No,Travel_Rarely,492,Research & Development,12,3,Medical,1,1654,4,Male,66,3,2,Manufacturing Director,2,Married,5295,7693,4,Y,No,21,4,3,80,0,7,3,3,5,4,1,0,0,100.0,66.66666666666667,33.333333333333336,100.0,66.66666666666667,80.0,22.22222222222222,50.0,33.33,66.66666666666667,81.67,22.56977356503423,42.36,65.27,62
49,No,Travel_Rarely,301,Research & Development,22,4,Other,1,1655,1,Female,72,3,4,Research Director,2,Married,16413,3498,3,Y,No,16,3,2,80,2,27,2,3,4,2,1,2,0,0.0,66.66666666666667,33.333333333333336,0.0,33.333333333333336,21.67,11.11111111111111,33.333333333333336,20.0,66.66666666666667,25.0,81.11637704054766,65.78,28.45,1302
50,No,Travel_Rarely,813,Research & Development,17,5,Life Sciences,1,1656,4,Female,50,2,3,Research Director,1,Divorced,13269,21981,5,Y,No,15,3,3,80,3,19,3,3,14,11,1,11,0,0.0,33.333333333333336,0.0,100.0,66.66666666666667,23.33,61.111111111111114,50.0,56.67,66.66666666666667,81.67,64.56029489204845,42.49,41.62,632
20,No,Travel_Rarely,1141,Sales,2,3,Medical,1,1657,3,Female,31,3,1,Sales Representative,3,Single,2783,13251,1,Y,No,19,3,1,80,0,2,3,3,2,2,2,2,0,0.0,66.66666666666667,66.66666666666667,66.66666666666667,0.0,30.0,11.11111111111111,50.0,26.67,66.66666666666667,43.33,9.341758820431806,37.07,32.39,1127
34,No,Travel_Rarely,1130,Research & Development,3,3,Life Sciences,1,1658,4,Female,66,3,2,Research Scientist,2,Divorced,5433,19332,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9,0,0.0,66.66666666666667,33.333333333333336,100.0,66.66666666666667,35.0,44.44444444444444,33.333333333333336,40.0,66.66666666666667,81.67,23.296471827277514,42.65,44.15,497
36,No,Travel_Rarely,311,Research & Development,7,3,Life Sciences,1,1659,1,Male,77,3,1,Laboratory Technician,2,Single,2013,10950,2,Y,No,11,3,3,80,0,15,4,3,4,3,1,3,0,0.0,66.66666666666667,33.333333333333336,0.0,66.66666666666667,25.0,16.666666666666668,66.66666666666667,36.67,66.66666666666667,36.67,5.286993154291732,35.45,30.65,1223
49,No,Travel_Rarely,465,Research & Development,6,1,Life Sciences,1,1661,3,Female,41,2,4,Healthcare Representative,3,Married,13966,11652,2,Y,Yes,19,3,2,80,1,30,3,3,15,11,2,12,1,0.0,33.333333333333336,66.66666666666667,66.66666666666667,33.333333333333336,26.67,61.111111111111114,50.0,56.67,66.66666666666667,55.0,68.23064770932069,53.96,41.01,664
36,No,Non-Travel,894,Research & Development,1,4,Medical,1,1662,4,Female,33,2,2,Manufacturing Director,3,Married,4374,15411,0,Y,No,15,3,3,80,0,4,6,3,3,2,1,2,0,0.0,33.333333333333336,66.66666666666667,100.0,66.66666666666667,33.33,11.11111111111111,100.0,46.67,66.66666666666667,81.67,17.719852553975777,23.75,41.81,623
36,No,Travel_Rarely,1040,Research & Development,3,2,Life Sciences,1,1664,4,Male,79,4,2,Healthcare Representative,1,Divorced,6842,26308,6,Y,No,20,4,1,80,1,13,3,3,5,4,0,4,0,100.0,100.0,0.0,100.0,0.0,75.0,22.22222222222222,50.0,33.33,66.66666666666667,58.33,30.716166403370195,62.29,62.26,81
54,No,Travel_Rarely,584,Research & Development,22,5,Medical,1,1665,2,Female,91,3,4,Manager,3,Married,17426,18685,3,Y,No,25,4,3,80,1,36,6,3,10,8,4,7,0,100.0,66.66666666666667,66.66666666666667,33.333333333333336,66.66666666666667,78.33,44.44444444444444,100.0,66.67,66.66666666666667,51.67,86.4507635597683,67.91,70.44,24
43,No,Travel_Rarely,1291,Research & Development,15,2,Life Sciences,1,1666,3,Male,65,2,4,Research Director,3,Married,17603,3525,1,Y,No,24,4,1,80,1,14,3,3,14,10,6,11,0,100.0,33.333333333333336,66.66666666666667,66.66666666666667,0.0,68.33,55.55555555555556,50.0,53.33,66.66666666666667,43.33,87.38283307003687,51.62,59.08,122
35,Yes,Travel_Frequently,880,Sales,12,4,Other,1,1667,4,Male,36,3,2,Sales Executive,4,Single,4581,10414,3,Y,Yes,24,4,1,80,0,13,2,4,11,9,6,7,1,100.0,66.66666666666667,100.0,100.0,0.0,83.33,50.0,33.333333333333336,43.33,100.0,65.0,18.809899947340707,50.86,67.71,42
38,No,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,1,1668,4,Male,90,3,2,Research Scientist,4,Married,4735,9867,7,Y,No,15,3,4,80,2,19,4,4,13,11,2,9,0,0.0,66.66666666666667,100.0,100.0,100.0,48.33,61.111111111111114,66.66666666666667,63.33,100.0,100.0,19.620853080568722,41.18,58.01,136
29,No,Travel_Rarely,991,Sales,5,3,Medical,1,1669,1,Male,43,2,2,Sales Executive,2,Divorced,4187,3356,1,Y,Yes,13,3,2,80,1,10,3,2,10,0,0,9,1,0.0,33.333333333333336,33.333333333333336,0.0,33.333333333333336,15.0,0.0,50.0,20.0,33.333333333333336,18.33,16.73512374934176,33.36,19.25,1447
33,No,Travel_Rarely,392,Sales,2,4,Medical,1,1670,4,Male,93,3,2,Sales Executive,4,Divorced,5505,3921,1,Y,No,14,3,3,80,2,6,5,3,6,2,0,4,0,0.0,66.66666666666667,100.0,100.0,66.66666666666667,45.0,11.11111111111111,83.33333333333333,40.0,66.66666666666667,81.67,23.675618746708793,42.8,49.17,293
32,No,Travel_Rarely,977,Research & Development,2,3,Medical,1,1671,4,Male,45,3,2,Research Scientist,2,Divorced,5470,25518,0,Y,No,13,3,3,80,2,10,4,2,9,5,1,6,0,0.0,66.66666666666667,33.333333333333336,100.0,66.66666666666667,35.0,27.77777777777778,66.66666666666667,43.33,33.333333333333336,75.0,23.4913112164297,42.73,43.83,520
31,No,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,1673,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,0,0.0,66.66666666666667,100.0,0.0,0.0,28.33,0.0,33.333333333333336,13.33,66.66666666666667,13.33,23.522906793048975,42.74,25.24,1379
49,No,Travel_Rarely,464,Research & Development,16,3,Medical,1,1674,4,Female,74,3,1,Laboratory Technician,1,Divorced,2587,24941,4,Y,Yes,16,3,2,80,1,17,2,2,2,2,2,2,1,0.0,66.66666666666667,0.0,100.0,33.333333333333336,26.67,11.11111111111111,33.333333333333336,20.0,33.333333333333336,63.33,8.309636650868878,46.66,33.83,1058
38,No,Travel_Frequently,148,Research & Development,2,3,Medical,1,1675,4,Female,42,2,1,Laboratory Technician,2,Single,2440,23826,1,Y,No,22,4,2,80,0,4,3,3,4,3,3,3,0,100.0,33.333333333333336,33.333333333333336,100.0,33.333333333333336,70.0,16.666666666666668,50.0,30.0,66.66666666666667,70.0,7.535545023696683,19.68,54.45,186
47,No,Travel_Rarely,1225,Sales,2,4,Life Sciences,1,1676,2,Female,47,4,4,Manager,2,Divorced,15972,21086,6,Y,No,14,3,3,80,3,29,2,3,3,2,1,2,0,0.0,100.0,33.333333333333336,33.333333333333336,66.66666666666667,35.0,11.11111111111111,33.333333333333336,20.0,66.66666666666667,51.67,78.79410215903107,81.52,41.48,640
49,No,Travel_Rarely,809,Research & Development,1,3,Life Sciences,1,1677,3,Male,36,3,4,Manager,3,Single,15379,22384,4,Y,No,14,3,1,80,0,23,2,3,8,7,0,0,0,0.0,66.66666666666667,66.66666666666667,66.66666666666667,0.0,30.0,38.888888888888886,33.333333333333336,36.67,66.66666666666667,43.33,75.67140600315956,63.6,38.37,835
41,No,Travel_Rarely,1206,Sales,23,2,Life Sciences,1,1678,4,Male,80,3,3,Sales Executive,3,Single,7082,11591,3,Y,Yes,16,3,4,80,0,21,2,3,2,0,0,2,1,0.0,66.66666666666667,66.66666666666667,100.0,100.0,43.33,0.0,33.333333333333336,13.33,66.66666666666667,93.33,31.979989468141127,56.13,46.75,383
20,No,Travel_Rarely,727,Sales,9,1,Life Sciences,1,1680,4,Male,54,3,1,Sales Representative,1,Single,2728,21082,1,Y,No,11,3,1,80,0,2,3,3,2,2,0,2,0,0.0,66.66666666666667,0.0,100.0,0.0,23.33,11.11111111111111,50.0,26.67,66.66666666666667,58.33,9.052132701421801,36.95,31.29,1183
33,No,Non-Travel,530,Sales,16,3,Life Sciences,1,1681,3,Female,36,3,2,Sales Executive,4,Divorced,5368,16130,1,Y,Yes,25,4,3,80,1,7,2,3,6,5,1,2,1,100.0,66.66666666666667,100.0,66.66666666666667,66.66666666666667,86.67,27.77777777777778,33.333333333333336,30.0,66.66666666666667,66.67,22.954186413902054,52.52,67.21,44
36,No,Travel_Rarely,1351,Research & Development,26,4,Life Sciences,1,1682,1,Male,80,3,2,Healthcare Representative,3,Married,5347,7419,6,Y,No,14,3,2,80,2,10,2,2,3,2,0,2,0,0.0,66.66666666666667,66.66666666666667,0.0,33.333333333333336,26.67,11.11111111111111,33.333333333333336,20.0,33.333333333333336,18.33,22.843601895734597,42.47,26.45,1356
44,No,Travel_Rarely,528,Human Resources,1,3,Life Sciences,1,1683,3,Female,44,3,1,Human Resources,4,Divorced,3195,4167,4,Y,Yes,18,3,1,80,3,8,2,3,2,2,2,2,1,0.0,66.66666666666667,100.0,66.66666666666667,0.0,35.0,11.11111111111111,33.333333333333336,20.0,66.66666666666667,43.33,11.511321748288573,47.94,35.19,994
23,Yes,Travel_Rarely,1320,Research & Development,8,1,Medical,1,1684,4,Male,93,2,1,Laboratory Technician,3,Single,3989,20586,1,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2,1,0.0,33.333333333333336,66.66666666666667,100.0,0.0,26.67,22.22222222222222,33.333333333333336,26.67,66.66666666666667,58.33,15.69246972090574,32.94,32.36,1129
38,No,Travel_Rarely,1495,Research & Development,4,2,Medical,1,1687,4,Female,87,3,1,Laboratory Technician,3,Married,3306,26176,7,Y,No,19,3,4,80,1,7,5,2,0,0,0,0,0,0.0,66.66666666666667,66.66666666666667,100.0,100.0,43.33,0.0,83.33333333333333,33.33,33.333333333333336,86.67,12.09583991574513,38.17,47.06,375
53,No,Travel_Rarely,1395,Research & Development,24,4,Medical,1,1689,2,Male,48,4,3,Healthcare Representative,4,Married,7005,3458,3,Y,No,15,3,3,80,0,11,2,3,4,3,1,2,0,0.0,100.0,100.0,33.333333333333336,66.66666666666667,45.0,16.666666666666668,33.333333333333336,23.33,66.66666666666667,51.67,31.574512901527118,62.63,44.31,492
48,Yes,Travel_Frequently,708,Sales,7,2,Medical,1,1691,4,Female,95,3,1,Sales Representative,3,Married,2655,11740,2,Y,Yes,11,3,3,80,2,19,3,3,9,7,7,7,1,0.0,66.66666666666667,66.66666666666667,100.0,66.66666666666667,40.0,38.888888888888886,50.0,43.33,66.66666666666667,81.67,8.667719852553976,46.8,47.94,341
32,Yes,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,1,1692,4,Male,95,3,1,Laboratory Technician,2,Single,1393,24852,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,0,0.0,66.66666666666667,33.333333333333336,100.0,0.0,28.33,0.0,33.333333333333336,13.33,66.66666666666667,58.33,2.022116903633491,34.14,30.7,1220
26,No,Non-Travel,786,Research & Development,7,3,Medical,1,1693,4,Male,76,3,1,Laboratory Technician,4,Single,2570,11925,1,Y,No,20,4,3,80,0,7,5,3,7,7,5,7,0,100.0,66.66666666666667,100.0,100.0,66.66666666666667,90.0,38.888888888888886,83.33333333333333,56.67,66.66666666666667,81.67,8.220115850447604,36.62,74.08,6
55,No,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,1694,1,Male,94,2,1,Research Scientist,2,Divorced,3537,23737,5,Y,No,12,3,4,80,1,8,1,3,4,2,1,2,0,0.0,33.333333333333336,33.333333333333336,0.0,100.0,21.67,11.11111111111111,16.666666666666668,13.33,66.66666666666667,48.33,13.312269615587152,21.99,24.05,1402
34,No,Travel_Rarely,1157,Research & Development,5,2,Medical,1,1696,2,Male,57,2,2,Laboratory Technician,4,Married,3986,11912,1,Y,No,14,3,3,80,1,15,3,4,15,10,4,13,0,0.0,33.333333333333336,100.0,33.333333333333336,66.66666666666667,31.67,55.55555555555556,50.0,53.33,100.0,58.33,15.676671932596102,22.94,38.69,809
60,No,Travel_Rarely,370,Research & Development,1,4,Medical,1,1697,3,Male,92,1,3,Healthcare Representative,4,Divorced,10883,20467,3,Y,No,20,4,3,80,1,19,2,4,1,0,0,0,0,100.0,0.0,100.0,66.66666666666667,66.66666666666667,73.33,0.0,33.333333333333336,13.33,100.0,73.33,51.99578725645076,20.8,53.45,203
